source,target,code,order,notes
"/guidance/courts-and-tribunals/courts/prison-video-link/prisons.htm","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/prisons.htm",301,920,"Legacy: admiralty,commercial,mercantile,fees,patents 113832"
"/courts/rcj-rolls-building/senior-courts-costs-office","https://aka.justice.gov.uk/courts/rcj-rolls-building/senior-courts-costs-office",301,920,"Legacy: scco"
"/courts/rcj-rolls-building/senior-courts-costs-office/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/senior-courts-costs-office/*",301,920,"Legacy: scco"
"/courts/senior-courts-costs-office","https://aka.justice.gov.uk/courts/senior-courts-costs-office",301,920,"Legacy: scco"
"/courts/senior-courts-costs-office/*","https://aka.justice.gov.uk/courts/senior-courts-costs-office/*",301,920,"Legacy: scco"
"/downloads/courts/senior-courts-costs-office","https://aka.justice.gov.uk/downloads/courts/senior-courts-costs-office",301,920,"Legacy: scco"
"/downloads/courts/senior-courts-costs-office/*","https://aka.justice.gov.uk/downloads/courts/senior-courts-costs-office/*",301,920,"Legacy: scco"
"/downloads/guidance/courts-and-tribunals/courts/senior-courts-costs-office","https://aka.justice.gov.uk/downloads/guidance/courts-and-tribunals/courts/senior-courts-costs-office",301,920,"Legacy: scco"
"/downloads/guidance/courts-and-tribunals/courts/senior-courts-costs-office/*","https://aka.justice.gov.uk/downloads/guidance/courts-and-tribunals/courts/senior-courts-costs-office/*",301,920,"Legacy: scco"
"/guidance/courts-and-tribunals/courts/senior-courts-costs-office","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/senior-courts-costs-office",301,920,"Legacy: scco"
"/guidance/courts-and-tribunals/courts/senior-courts-costs-office/*","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/senior-courts-costs-office/*",301,920,"Legacy: scco"
"/guidance/courts/senior-courts-cost-office-fees/index.htm","https://aka.justice.gov.uk/guidance/courts/senior-courts-cost-office-fees/index.htm",301,920,"Legacy: scco"
"/guidance/courts/senior-courts-cost-office-fees/index.htm/*","https://aka.justice.gov.uk/guidance/courts/senior-courts-cost-office-fees/index.htm/*",301,920,"Legacy: scco"
"/contacts/hmcts","https://aka.justice.gov.uk/contacts/hmcts",301,920,"Legacy: bankruptcy and companies"
"/contacts/hmcts/*","https://aka.justice.gov.uk/contacts/hmcts/*",301,920,"Legacy: bankruptcy and companies"
"/global/contacts/hmcts","https://aka.justice.gov.uk/global/contacts/hmcts",301,920,"Legacy: bankruptcy and companies"
"/global/contacts/hmcts/*","https://aka.justice.gov.uk/global/contacts/hmcts/*",301,920,"Legacy: bankruptcy and companies"
"/contacts/.http://www.justice.gov.uk/contacts/hmcts/tribunals","https://aka.justice.gov.uk/contacts/.https://www.justice.gov.uk/contacts/hmcts/tribunals",301,920,"Legacy: bankruptcy and companies"
"/contacts/.http://www.justice.gov.uk/contacts/hmcts/tribunals/*","https://aka.justice.gov.uk/contacts/.https://www.justice.gov.uk/contacts/hmcts/tribunals/*",301,920,"Legacy: bankruptcy and companies"
"/nxrbq/global/contacts/hmcts","https://aka.justice.gov.uk/nxrbq/global/contacts/hmcts",301,920,"Legacy: bankruptcy and companies"
"/nxrbq/global/contacts/hmcts/*","https://aka.justice.gov.uk/nxrbq/global/contacts/hmcts/*",301,920,"Legacy: bankruptcy and companies"
"/courts/rcj-rolls-building/principal-registry","https://aka.justice.gov.uk/courts/rcj-rolls-building/principal-registry",301,920,"Legacy: bankruptcy and companies"
"/courts/rcj-rolls-building/principal-registry/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/principal-registry/*",301,920,"Legacy: bankruptcy and companies"
"/courts/rolls-building","https://aka.justice.gov.uk/courts/rolls-building",301,920,"Legacy: bankruptcy and companies"
"/courts/rolls-building/*","https://aka.justice.gov.uk/courts/rolls-building/*",301,920,"Legacy: bankruptcy and companies"
"/guidance/courts-and-tribunals/courts/rolls-building.htm","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/rolls-building.htm",301,920,"Legacy: bankruptcy and companies"
"/guidance/courts-and-tribunals/courts/rolls-building.htm/*","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/rolls-building.htm/*",301,920,"Legacy: bankruptcy and companies"
"/companywindingupandbankruptcy.htm","https://aka.justice.gov.uk/companywindingupandbankruptcy.htm",301,920,"Legacy: bankruptcy and companies"
"/companywindingupandbankruptcy.htm/*","https://aka.justice.gov.uk/companywindingupandbankruptcy.htm/*",301,920,"Legacy: bankruptcy and companies"
"/courts/rcj-rolls-building/bankruptcy-and-companies-court","https://aka.justice.gov.uk/courts/rcj-rolls-building/bankruptcy-and-companies-court",301,920,"Legacy: bankruptcy and companies"
"/courts/rcj-rolls-building/bankruptcy-and-companies-court/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/bankruptcy-and-companies-court/*",301,920,"Legacy: bankruptcy and companies"
"/downloads/courts/bankruptcy-court","https://aka.justice.gov.uk/downloads/courts/bankruptcy-court",301,920,"Legacy: bankruptcy and companies"
"/downloads/courts/bankruptcy-court/*","https://aka.justice.gov.uk/downloads/courts/bankruptcy-court/*",301,920,"Legacy: bankruptcy and companies"
"/downloads/guidance/courts-and-tribunals/courts/bankruptcy-court","https://aka.justice.gov.uk/downloads/guidance/courts-and-tribunals/courts/bankruptcy-court",301,920,"Legacy: bankruptcy and companies"
"/downloads/guidance/courts-and-tribunals/courts/bankruptcy-court/*","https://aka.justice.gov.uk/downloads/guidance/courts-and-tribunals/courts/bankruptcy-court/*",301,920,"Legacy: bankruptcy and companies"
"/guidance/courts-and-tribunals/courts/bankruptcy-and-companies-court","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/bankruptcy-and-companies-court",301,920,"Legacy: bankruptcy and companies"
"/guidance/courts-and-tribunals/courts/bankruptcy-and-companies-court/*","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/bankruptcy-and-companies-court/*",301,920,"Legacy: bankruptcy and companies"
"/courts/rcj-rolls-building/rolls-building","https://aka.justice.gov.uk/courts/rcj-rolls-building/rolls-building",301,920,"Legacy: bankruptcy and companies"
"/about/dataprotection.htm","https://aka.justice.gov.uk/about/dataprotection.htm",301,920,"Legacy: admiralty, family division and foi"
"/about/dataprotection.htm/*","https://aka.justice.gov.uk/about/dataprotection.htm/*",301,920,"Legacy: admiralty, family division and foi"
"/about/datasharingandprotection.htm","https://aka.justice.gov.uk/about/datasharingandprotection.htm",301,920,"Legacy: admiralty, family division and foi"
"/about/datasharingandprotection.htm/*","https://aka.justice.gov.uk/about/datasharingandprotection.htm/*",301,920,"Legacy: admiralty, family division and foi"
"/about/freedom-of-information","https://aka.justice.gov.uk/about/freedom-of-information",301,920,"Legacy: admiralty, family division and foi"
"/about/freedom-of-information/*","https://aka.justice.gov.uk/about/freedom-of-information/*",301,920,"Legacy: admiralty, family division and foi"
"/a-z/foi","https://aka.justice.gov.uk/a-z/foi",301,920,"Legacy: admiralty, family division and foi"
